createdAt,facilityId,co2e,fuelHint,ch4,n2o,ef,co2,month,month_sin,month_cos,anomaly_score,rolling_threshold
2025-01-20 06:24:49.546000+00:00,06330262-618b-4881-b13a-4631cc3047e6,169.361702,,0.019734,0.002556,0.541092,168.131919,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 06:24:49.546000+00:00,06330262-618b-4881-b13a-4631cc3047e6,169.361702,,0.019734,0.002556,0.541092,168.131919,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 06:24:50.144000+00:00,06330262-618b-4881-b13a-4631cc3047e6,139.601658,,0.016267,0.002106,0.541092,138.587972,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 06:24:50.144000+00:00,06330262-618b-4881-b13a-4631cc3047e6,139.601658,,0.016267,0.002106,0.541092,138.587972,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 06:24:50.144000+00:00,06330262-618b-4881-b13a-4631cc3047e6,139.601658,,0.016267,0.002106,0.541092,138.587972,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 06:24:50.706000+00:00,06330262-618b-4881-b13a-4631cc3047e6,126.074366,,0.01469,0.001902,0.541092,125.158905,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:50.706000+00:00,06330262-618b-4881-b13a-4631cc3047e6,126.074366,,0.01469,0.001902,0.541092,125.158905,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:50.706000+00:00,06330262-618b-4881-b13a-4631cc3047e6,126.074366,,0.01469,0.001902,0.541092,125.158905,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:51.681000+00:00,06330262-618b-4881-b13a-4631cc3047e6,120.663449,,0.01406,0.001821,0.541092,119.787278,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:51.681000+00:00,06330262-618b-4881-b13a-4631cc3047e6,120.663449,,0.01406,0.001821,0.541092,119.787278,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
